trade_date,symbol,name,source_id,source_name,source_type,source_version,rank,score,score_scale,horizon,suggested_action,action_label,entry_allowed,reason_summary,business_source_name,entry_date,entry_open,market_regime,market_detail,market_detail_label,default_action,water_score,reason_top3,csi1000_return_5d_pct,csi1000_return_20d_pct,all_up_ratio_1d,all_up_ratio_3d,all_up_ratio_5d,all_up_ratio_10d,all_up_ratio_20d,all_med_ret_1d,all_med_ret_3d,all_med_ret_5d,all_med_ret_10d,all_med_ret_20d,small_up_ratio_1d,small_up_ratio_3d,small_up_ratio_5d,small_up_ratio_10d,small_up_ratio_20d,small_med_ret_1d,small_med_ret_3d,small_med_ret_5d,small_med_ret_10d,small_med_ret_20d,large_up_ratio_1d,large_up_ratio_3d,large_up_ratio_5d,large_up_ratio_10d,large_up_ratio_20d,large_med_ret_1d,large_med_ret_3d,large_med_ret_5d,large_med_ret_10d,large_med_ret_20d,full_5d,days_5d,mfe_5d_pct,mae_5d_pct,close_5d_pct,pitfall_5d,pitfall_reason_5d,full_10d,days_10d,mfe_10d_pct,mae_10d_pct,close_10d_pct,pitfall_10d,pitfall_reason_10d,full_22d,days_22d,mfe_22d_pct,mae_22d_pct,close_22d_pct,pitfall_22d,pitfall_reason_22d,buyable,spark_score_bucket,rank_bucket
2026-04-13,sh603800,sh603800,trend_continuation_callback,趋势中继高质量回踩,rule_strategy,S02-current-candidate-20260427,6,70.7,raw,swing,watch,观察中,0,进入趋势中继观察池；等待严格回踩和真承接确认,趋势延续策略,2026-04-14,48.13,attack,attack,攻击,可参与,79.3415,5日全市场上涨占比82.6%；5日全市场中位涨跌幅4.0%；5日小盘上涨占比86.2%,6.487972115913965,-2.2974613784758624,44.6849,37.598,82.591,52.4631,21.9329,-0.1377,-0.7435,3.9824,0.2667,-5.5649,41.5816,31.8878,86.2245,46.0034,16.6667,-0.2054,-1.0382,4.1379,-0.2518,-5.8993,47.1233,44.1096,76.2689,58.5165,27.0604,-0.0458,-0.3464,3.6122,1.1253,-4.5602,1,5,2.8465,-6.5032,-0.8311,0,,1,10,8.0407,-6.5032,6.9811,0,,1,22,23.8105,-6.5032,16.2269,0,,0,,other
2026-04-13,sz002990,sz002990,trend_continuation_callback,趋势中继高质量回踩,rule_strategy,S02-current-candidate-20260427,7,70.07,raw,swing,watch,观察中,0,进入趋势中继观察池；等待严格回踩和真承接确认,趋势延续策略,2026-04-14,35.0,attack,attack,攻击,可参与,79.3415,5日全市场上涨占比82.6%；5日全市场中位涨跌幅4.0%；5日小盘上涨占比86.2%,6.487972115913965,-2.2974613784758624,44.6849,37.598,82.591,52.4631,21.9329,-0.1377,-0.7435,3.9824,0.2667,-5.5649,41.5816,31.8878,86.2245,46.0034,16.6667,-0.2054,-1.0382,4.1379,-0.2518,-5.8993,47.1233,44.1096,76.2689,58.5165,27.0604,-0.0458,-0.3464,3.6122,1.1253,-4.5602,1,5,54.4286,-0.2,40.0,0,,1,10,54.6,-0.2,39.1429,0,,1,22,102.2857,-0.2,82.0,0,,0,,other
2026-04-14,sz000968,sz000968,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,1,78.1167,raw,watch,watch,观察,0,首次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压,试盘识别-当日观察,2026-04-15,9.9,attack,attack,攻击,可参与,69.416,5日全市场上涨占比72.5%；5日全市场中位涨跌幅2.3%；5日小盘上涨占比69.5%,7.083150462753407,-0.8109444392693455,42.9467,57.8683,72.4992,48.463,22.3651,-0.1589,0.4754,2.2814,-0.1003,-5.407,35.2591,55.0552,69.4987,36.6185,16.7375,-0.3505,0.3257,1.3857,-1.1686,-6.3707,49.0411,58.2192,74.3484,59.2033,28.7088,0.0,0.623,3.3835,1.2634,-3.7379,1,5,0.0,-11.6162,-10.404,1,收盘亏5%且最大浮亏8%,1,10,0.0,-13.3333,-8.7879,1,收盘亏5%且最大浮亏8%,1,22,0.0,-18.5859,-16.7677,1,收盘亏5%且最大浮亏8%,0,,top1
2026-04-14,sh603021,sh603021,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,2,68.1441,raw,watch,watch,观察,0,首次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压；主动推动偏强,试盘识别-当日观察,2026-04-15,8.12,attack,attack,攻击,可参与,69.416,5日全市场上涨占比72.5%；5日全市场中位涨跌幅2.3%；5日小盘上涨占比69.5%,7.083150462753407,-0.8109444392693455,42.9467,57.8683,72.4992,48.463,22.3651,-0.1589,0.4754,2.2814,-0.1003,-5.407,35.2591,55.0552,69.4987,36.6185,16.7375,-0.3505,0.3257,1.3857,-1.1686,-6.3707,49.0411,58.2192,74.3484,59.2033,28.7088,0.0,0.623,3.3835,1.2634,-3.7379,1,5,8.6207,-4.064,-1.601,0,,1,10,8.6207,-11.9458,-9.1133,1,收盘亏5%且最大浮亏8%,0,21,8.6207,-20.4433,-15.2709,1,收盘亏5%且最大浮亏8%,0,,top3
2026-04-14,sh603890,sh603890,spark_opportunity_selector,星火机会模型 1.0,model,1.0,1,34.394446,raw,22d,candidate_buy,明日可买,1,22日冲高机会分靠前，突破结构强、资金潜伏特征较强、L2主力净流入强、主动买入强,星火机会模型,2026-04-15,17.14,attack,attack,攻击,可参与,69.416,5日全市场上涨占比72.5%；5日全市场中位涨跌幅2.3%；5日小盘上涨占比69.5%,7.083150462753407,-0.8109444392693455,42.9467,57.8683,72.4992,48.463,22.3651,-0.1589,0.4754,2.2814,-0.1003,-5.407,35.2591,55.0552,69.4987,36.6185,16.7375,-0.3505,0.3257,1.3857,-1.1686,-6.3707,49.0411,58.2192,74.3484,59.2033,28.7088,0.0,0.623,3.3835,1.2634,-3.7379,1,5,21.3536,0.0,15.5193,0,,1,10,21.3536,0.0,12.3104,0,,1,22,31.3302,0.0,18.4364,0,,1,<35,top1
2026-04-14,sh603906,sh603906,spark_opportunity_selector,星火机会模型 1.0,model,1.0,2,32.986153,raw,22d,candidate_buy,明日可买,1,22日冲高机会分靠前，突破结构强、资金潜伏特征较强、L2主力净流入强、主动买入强,星火机会模型,2026-04-15,23.45,attack,attack,攻击,可参与,69.416,5日全市场上涨占比72.5%；5日全市场中位涨跌幅2.3%；5日小盘上涨占比69.5%,7.083150462753407,-0.8109444392693455,42.9467,57.8683,72.4992,48.463,22.3651,-0.1589,0.4754,2.2814,-0.1003,-5.407,35.2591,55.0552,69.4987,36.6185,16.7375,-0.3505,0.3257,1.3857,-1.1686,-6.3707,49.0411,58.2192,74.3484,59.2033,28.7088,0.0,0.623,3.3835,1.2634,-3.7379,1,5,18.0384,-3.6674,10.9595,0,,1,10,44.1365,-3.6674,27.8891,0,,1,22,47.2068,-3.6674,14.5416,0,,1,<35,top3
2026-04-14,sh600664,sh600664,spark_opportunity_selector,星火机会模型 1.0,model,1.0,3,32.562852,raw,22d,candidate_buy,明日可买,1,22日冲高机会分靠前，资金潜伏特征较强、L2主力净流入强、主动买入强、出货压力不高,星火机会模型,2026-04-15,4.28,attack,attack,攻击,可参与,69.416,5日全市场上涨占比72.5%；5日全市场中位涨跌幅2.3%；5日小盘上涨占比69.5%,7.083150462753407,-0.8109444392693455,42.9467,57.8683,72.4992,48.463,22.3651,-0.1589,0.4754,2.2814,-0.1003,-5.407,35.2591,55.0552,69.4987,36.6185,16.7375,-0.3505,0.3257,1.3857,-1.1686,-6.3707,49.0411,58.2192,74.3484,59.2033,28.7088,0.0,0.623,3.3835,1.2634,-3.7379,1,5,14.0187,-6.3084,-4.2056,0,,1,10,14.0187,-15.4206,-14.0187,1,收盘亏5%且最大浮亏8%,1,22,14.0187,-18.2243,-17.0561,1,收盘亏5%且最大浮亏8%,1,<35,top3
2026-04-14,sz002056,sz002056,stable_capital_callback,资金流回调稳健,rule_strategy,S01-M05-conservative-combined-risk,1,90.49,raw,swing,candidate_buy,可买入,1,启动后回调承接确认；风险标签 1 个,资金流回调稳健策略,2026-04-15,19.74,attack,attack,攻击,可参与,69.416,5日全市场上涨占比72.5%；5日全市场中位涨跌幅2.3%；5日小盘上涨占比69.5%,7.083150462753407,-0.8109444392693455,42.9467,57.8683,72.4992,48.463,22.3651,-0.1589,0.4754,2.2814,-0.1003,-5.407,35.2591,55.0552,69.4987,36.6185,16.7375,-0.3505,0.3257,1.3857,-1.1686,-6.3707,49.0411,58.2192,74.3484,59.2033,28.7088,0.0,0.623,3.3835,1.2634,-3.7379,1,5,1.1651,-3.1408,0.8105,0,,1,10,1.1651,-7.1935,-6.6363,1,收盘亏5%,1,22,3.2928,-7.1935,-1.773,0,,1,,top1
2026-04-14,sz000534,sz000534,stable_capital_callback,资金流回调稳健,rule_strategy,S01-M05-conservative-combined-risk,2,80.8,raw,swing,candidate_buy,可买入,1,启动后回调承接确认；风险标签 0 个,资金流回调稳健策略,2026-04-15,44.27,attack,attack,攻击,可参与,69.416,5日全市场上涨占比72.5%；5日全市场中位涨跌幅2.3%；5日小盘上涨占比69.5%,7.083150462753407,-0.8109444392693455,42.9467,57.8683,72.4992,48.463,22.3651,-0.1589,0.4754,2.2814,-0.1003,-5.407,35.2591,55.0552,69.4987,36.6185,16.7375,-0.3505,0.3257,1.3857,-1.1686,-6.3707,49.0411,58.2192,74.3484,59.2033,28.7088,0.0,0.623,3.3835,1.2634,-3.7379,1,5,3.682,-6.6862,-4.721,0,,1,10,4.5855,-13.2821,-11.9494,1,收盘亏5%且最大浮亏8%,1,22,4.5855,-17.5966,-13.0337,1,收盘亏5%且最大浮亏8%,1,,top3
2026-04-14,sz002655,sz002655,trend_continuation_callback,趋势中继高质量回踩,rule_strategy,S02-current-candidate-20260427,1,69.4,raw,swing,candidate_buy,可买入,1,严格高质量回踩确认；确认日主动买入和主力净流入为正,趋势延续策略,2026-04-15,21.98,attack,attack,攻击,可参与,69.416,5日全市场上涨占比72.5%；5日全市场中位涨跌幅2.3%；5日小盘上涨占比69.5%,7.083150462753407,-0.8109444392693455,42.9467,57.8683,72.4992,48.463,22.3651,-0.1589,0.4754,2.2814,-0.1003,-5.407,35.2591,55.0552,69.4987,36.6185,16.7375,-0.3505,0.3257,1.3857,-1.1686,-6.3707,49.0411,58.2192,74.3484,59.2033,28.7088,0.0,0.623,3.3835,1.2634,-3.7379,1,5,10.8735,-3.9126,7.4158,0,,1,10,28.5714,-3.9126,26.9791,0,,1,22,87.0337,-3.9126,51.2739,0,,1,,top1
2026-04-14,sz002990,sz002990,trend_continuation_callback,趋势中继高质量回踩,rule_strategy,S02-current-candidate-20260427,2,77.15,raw,swing,watch,观察中,0,进入趋势中继观察池；等待严格回踩和真承接确认,趋势延续策略,2026-04-15,37.96,attack,attack,攻击,可参与,69.416,5日全市场上涨占比72.5%；5日全市场中位涨跌幅2.3%；5日小盘上涨占比69.5%,7.083150462753407,-0.8109444392693455,42.9467,57.8683,72.4992,48.463,22.3651,-0.1589,0.4754,2.2814,-0.1003,-5.407,35.2591,55.0552,69.4987,36.6185,16.7375,-0.3505,0.3257,1.3857,-1.1686,-6.3707,49.0411,58.2192,74.3484,59.2033,28.7088,0.0,0.623,3.3835,1.2634,-3.7379,1,5,42.3867,-1.5279,18.941,0,,1,10,42.5448,-1.5279,29.3467,0,,1,22,86.5121,-1.5279,64.6997,0,,0,,top3
2026-04-14,sz002008,sz002008,trend_continuation_callback,趋势中继高质量回踩,rule_strategy,S02-current-candidate-20260427,3,75.09,raw,swing,watch,观察中,0,进入趋势中继观察池；等待严格回踩和真承接确认,趋势延续策略,2026-04-15,82.62,attack,attack,攻击,可参与,69.416,5日全市场上涨占比72.5%；5日全市场中位涨跌幅2.3%；5日小盘上涨占比69.5%,7.083150462753407,-0.8109444392693455,42.9467,57.8683,72.4992,48.463,22.3651,-0.1589,0.4754,2.2814,-0.1003,-5.407,35.2591,55.0552,69.4987,36.6185,16.7375,-0.3505,0.3257,1.3857,-1.1686,-6.3707,49.0411,58.2192,74.3484,59.2033,28.7088,0.0,0.623,3.3835,1.2634,-3.7379,1,5,15.9526,-5.6645,12.3215,0,,1,10,34.3016,-5.6645,27.3542,0,,1,22,89.4214,-5.6645,65.8073,0,,0,,top3
2026-04-15,sz002983,sz002983,probe_d3_confirmed,试盘D3确认池,rule_strategy,probe_confirm_v1,1,94.2256,raw,swing,watch,观察,0,重新试盘后进入D3确认；这是第2次试盘；超大单没有撤,试盘识别-三日确认,2026-04-16,23.87,caution,caution,谨慎,观察为主,44.6014,5日上涨占比42.7%；10日上涨占比60.5%；10日中位涨跌幅1.2%,1.890404451693195,1.0761750624253663,46.6458,48.6207,42.6959,60.5205,29.1719,0.0,0.0,-0.4946,1.1537,-4.1719,39.3373,36.5336,32.2855,48.2583,23.0246,-0.2805,-0.7326,-1.4592,-0.0879,-5.1502,54.9315,57.8082,51.6438,71.3306,37.2253,0.193,0.4079,0.1874,2.5926,-2.3043,1,5,5.5718,-1.4663,3.6028,0,,1,10,5.5718,-3.6447,-2.0947,0,,1,22,10.2639,-4.4826,10.222,0,,0,,top1
2026-04-15,sz000065,sz000065,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,1,95.83751,raw,watch,watch,观察,0,首次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压；主动推动偏强,试盘识别-当日观察,2026-04-16,14.6,caution,caution,谨慎,观察为主,44.6014,5日上涨占比42.7%；10日上涨占比60.5%；10日中位涨跌幅1.2%,1.890404451693195,1.0761750624253663,46.6458,48.6207,42.6959,60.5205,29.1719,0.0,0.0,-0.4946,1.1537,-4.1719,39.3373,36.5336,32.2855,48.2583,23.0246,-0.2805,-0.7326,-1.4592,-0.0879,-5.1502,54.9315,57.8082,51.6438,71.3306,37.2253,0.193,0.4079,0.1874,2.5926,-2.3043,1,5,0.4795,-6.7808,-3.6301,0,,1,10,0.4795,-15.0685,-13.3562,1,收盘亏5%且最大浮亏8%,1,22,0.4795,-16.9863,-12.5342,1,收盘亏5%且最大浮亏8%,0,,top1
2026-04-15,sz002126,sz002126,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,2,77.900362,raw,watch,watch,观察,0,首次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压；主动推动偏强,试盘识别-当日观察,2026-04-16,48.9,caution,caution,谨慎,观察为主,44.6014,5日上涨占比42.7%；10日上涨占比60.5%；10日中位涨跌幅1.2%,1.890404451693195,1.0761750624253663,46.6458,48.6207,42.6959,60.5205,29.1719,0.0,0.0,-0.4946,1.1537,-4.1719,39.3373,36.5336,32.2855,48.2583,23.0246,-0.2805,-0.7326,-1.4592,-0.0879,-5.1502,54.9315,57.8082,51.6438,71.3306,37.2253,0.193,0.4079,0.1874,2.5926,-2.3043,1,5,4.5603,-5.2761,-2.2904,0,,1,10,4.5603,-10.409,-4.4376,1,最大浮亏8%,1,22,18.9162,-10.409,18.9162,1,最大浮亏8%,0,,top3
2026-04-15,sz002882,sz002882,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,3,74.3789,raw,watch,watch,观察,0,重新试盘；第2次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压,试盘识别-当日观察,2026-04-16,27.71,caution,caution,谨慎,观察为主,44.6014,5日上涨占比42.7%；10日上涨占比60.5%；10日中位涨跌幅1.2%,1.890404451693195,1.0761750624253663,46.6458,48.6207,42.6959,60.5205,29.1719,0.0,0.0,-0.4946,1.1537,-4.1719,39.3373,36.5336,32.2855,48.2583,23.0246,-0.2805,-0.7326,-1.4592,-0.0879,-5.1502,54.9315,57.8082,51.6438,71.3306,37.2253,0.193,0.4079,0.1874,2.5926,-2.3043,1,5,11.8369,-0.7578,3.0675,0,,1,10,11.8369,-3.6449,-1.2631,0,,1,22,11.8369,-12.0173,-9.7077,1,收盘亏5%且最大浮亏8%,0,,top3
2026-04-15,sz000863,sz000863,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,4,59.521,raw,watch,watch,观察,0,首次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压,试盘识别-当日观察,2026-04-16,5.23,caution,caution,谨慎,观察为主,44.6014,5日上涨占比42.7%；10日上涨占比60.5%；10日中位涨跌幅1.2%,1.890404451693195,1.0761750624253663,46.6458,48.6207,42.6959,60.5205,29.1719,0.0,0.0,-0.4946,1.1537,-4.1719,39.3373,36.5336,32.2855,48.2583,23.0246,-0.2805,-0.7326,-1.4592,-0.0879,-5.1502,54.9315,57.8082,51.6438,71.3306,37.2253,0.193,0.4079,0.1874,2.5926,-2.3043,1,5,0.5736,-13.9579,-11.6635,1,收盘亏5%且最大浮亏8%,1,10,0.5736,-16.826,-12.8107,1,收盘亏5%且最大浮亏8%,1,22,15.6788,-16.826,7.0746,1,最大浮亏8%,0,,top5
2026-04-15,sh600769,sh600769,spark_opportunity_selector,星火机会模型 1.0,model,1.0,1,32.588845,raw,22d,candidate_buy,明日可买,1,22日冲高机会分靠前，突破结构较好、资金潜伏特征较强、L2主力净流入强、主动买入强,星火机会模型,2026-04-16,14.95,caution,caution,谨慎,观察为主,44.6014,5日上涨占比42.7%；10日上涨占比60.5%；10日中位涨跌幅1.2%,1.890404451693195,1.0761750624253663,46.6458,48.6207,42.6959,60.5205,29.1719,0.0,0.0,-0.4946,1.1537,-4.1719,39.3373,36.5336,32.2855,48.2583,23.0246,-0.2805,-0.7326,-1.4592,-0.0879,-5.1502,54.9315,57.8082,51.6438,71.3306,37.2253,0.193,0.4079,0.1874,2.5926,-2.3043,1,5,3.6789,-3.01,1.5385,0,,1,10,8.7625,-3.01,1.5385,0,,1,22,74.5819,-3.01,40.4682,0,,1,<35,top1
2026-04-15,sz002947,sz002947,spark_opportunity_selector,星火机会模型 1.0,model,1.0,2,32.477175,raw,22d,candidate_buy,明日可买,1,22日冲高机会分靠前，突破结构较好、L2主力净流入强、主动买入强,星火机会模型,2026-04-16,69.32,caution,caution,谨慎,观察为主,44.6014,5日上涨占比42.7%；10日上涨占比60.5%；10日中位涨跌幅1.2%,1.890404451693195,1.0761750624253663,46.6458,48.6207,42.6959,60.5205,29.1719,0.0,0.0,-0.4946,1.1537,-4.1719,39.3373,36.5336,32.2855,48.2583,23.0246,-0.2805,-0.7326,-1.4592,-0.0879,-5.1502,54.9315,57.8082,51.6438,71.3306,37.2253,0.193,0.4079,0.1874,2.5926,-2.3043,1,5,7.2129,-0.9233,5.2654,0,,1,10,20.8309,-0.9233,12.6659,0,,1,22,37.1177,-0.9233,35.9925,0,,1,<35,top3
2026-04-15,sz002977,sz002977,spark_opportunity_selector,星火机会模型 1.0,model,1.0,3,31.995483,raw,22d,candidate_buy,明日可买,1,22日冲高机会分靠前，资金潜伏特征较强、L2主力净流入强、主动买入强、出货压力不高,星火机会模型,2026-04-16,29.5,caution,caution,谨慎,观察为主,44.6014,5日上涨占比42.7%；10日上涨占比60.5%；10日中位涨跌幅1.2%,1.890404451693195,1.0761750624253663,46.6458,48.6207,42.6959,60.5205,29.1719,0.0,0.0,-0.4946,1.1537,-4.1719,39.3373,36.5336,32.2855,48.2583,23.0246,-0.2805,-0.7326,-1.4592,-0.0879,-5.1502,54.9315,57.8082,51.6438,71.3306,37.2253,0.193,0.4079,0.1874,2.5926,-2.3043,1,5,4.9153,-1.1186,3.4237,0,,0,9,4.9153,-13.3559,-12.4746,1,收盘亏5%且最大浮亏8%,0,21,6.2034,-13.3559,-0.7119,1,最大浮亏8%,1,<35,top3
2026-04-15,sh603890,sh603890,trend_continuation_callback,趋势中继高质量回踩,rule_strategy,S02-current-candidate-20260427,1,74.43,raw,swing,watch,观察中,0,进入趋势中继观察池；等待严格回踩和真承接确认,趋势延续策略,2026-04-16,18.5,caution,caution,谨慎,观察为主,44.6014,5日上涨占比42.7%；10日上涨占比60.5%；10日中位涨跌幅1.2%,1.890404451693195,1.0761750624253663,46.6458,48.6207,42.6959,60.5205,29.1719,0.0,0.0,-0.4946,1.1537,-4.1719,39.3373,36.5336,32.2855,48.2583,23.0246,-0.2805,-0.7326,-1.4592,-0.0879,-5.1502,54.9315,57.8082,51.6438,71.3306,37.2253,0.193,0.4079,0.1874,2.5926,-2.3043,1,5,12.4324,-2.7027,7.2432,0,,1,10,12.4324,-2.7027,5.7297,0,,1,22,21.6757,-2.7027,6.973,0,,0,,top1
2026-04-15,sz002361,sz002361,trend_continuation_callback,趋势中继高质量回踩,rule_strategy,S02-current-candidate-20260427,2,72.56,raw,swing,watch,观察中,0,进入趋势中继观察池；等待严格回踩和真承接确认,趋势延续策略,2026-04-16,18.49,caution,caution,谨慎,观察为主,44.6014,5日上涨占比42.7%；10日上涨占比60.5%；10日中位涨跌幅1.2%,1.890404451693195,1.0761750624253663,46.6458,48.6207,42.6959,60.5205,29.1719,0.0,0.0,-0.4946,1.1537,-4.1719,39.3373,36.5336,32.2855,48.2583,23.0246,-0.2805,-0.7326,-1.4592,-0.0879,-5.1502,54.9315,57.8082,51.6438,71.3306,37.2253,0.193,0.4079,0.1874,2.5926,-2.3043,1,5,29.5295,-5.0838,27.907,0,,1,10,29.5295,-5.0838,8.437,0,,1,22,29.5295,-5.192,-4.7052,0,,0,,top3
2026-04-15,sz002705,sz002705,trend_continuation_callback,趋势中继高质量回踩,rule_strategy,S02-current-candidate-20260427,3,70.34,raw,swing,watch,观察中,0,进入趋势中继观察池；等待严格回踩和真承接确认,趋势延续策略,2026-04-16,18.14,caution,caution,谨慎,观察为主,44.6014,5日上涨占比42.7%；10日上涨占比60.5%；10日中位涨跌幅1.2%,1.890404451693195,1.0761750624253663,46.6458,48.6207,42.6959,60.5205,29.1719,0.0,0.0,-0.4946,1.1537,-4.1719,39.3373,36.5336,32.2855,48.2583,23.0246,-0.2805,-0.7326,-1.4592,-0.0879,-5.1502,54.9315,57.8082,51.6438,71.3306,37.2253,0.193,0.4079,0.1874,2.5926,-2.3043,1,5,4.7409,-6.2293,-1.1577,0,,1,10,8.4895,-16.7585,-11.7971,1,收盘亏5%且最大浮亏8%,1,22,8.4895,-27.6185,-26.1852,1,收盘亏5%且最大浮亏8%,0,,top3
2026-04-16,sh603773,sh603773,probe_d3_confirmed,试盘D3确认池,rule_strategy,probe_confirm_v1,1,93.9571,raw,swing,watch,观察,0,首次试盘后进入D3确认；D3 OIB继续为正；盘口承接强于抛压,试盘识别-三日确认,2026-04-17,48.0,attack,attack,攻击,可参与,69.5191,5日全市场上涨占比74.5%；5日全市场中位涨跌幅1.9%；5日小盘上涨占比73.8%,3.932828429757107,1.6845180396084514,75.768,68.4639,74.4514,58.7018,29.5169,0.9215,1.004,1.8632,0.9894,-3.4381,82.243,66.0153,73.8318,51.4868,21.7502,1.2407,0.7692,1.6413,0.1642,-4.6392,67.3973,70.137,73.9726,65.5693,38.1868,0.5572,1.1183,2.1115,1.8707,-1.7918,1,5,37.5,0.0,26.0417,0,,1,10,51.5625,0.0,44.4792,0,,1,22,85.1667,0.0,68.7917,0,,0,,top1
2026-04-16,sz002766,sz002766,probe_day0_watch,试盘观察池,rule_strategy,probe_watch_v1,1,82.048,raw,watch,watch,观察,0,首次试盘；盘中急拉后没有直接发动；回吐明显，像在摸上方抛压；主动推动偏强,试盘识别-当日观察,2026-04-17,4.85,attack,attack,攻击,可参与,69.5191,5日全市场上涨占比74.5%；5日全市场中位涨跌幅1.9%；5日小盘上涨占比73.8%,3.932828429757107,1.6845180396084514,75.768,68.4639,74.4514,58.7018,29.5169,0.9215,1.004,1.8632,0.9894,-3.4381,82.243,66.0153,73.8318,51.4868,21.7502,1.2407,0.7692,1.6413,0.1642,-4.6392,67.3973,70.137,73.9726,65.5693,38.1868,0.5572,1.1183,2.1115,1.8707,-1.7918,1,5,0.6186,-4.5361,-3.5052,0,,1,10,0.6186,-5.9794,-3.299,0,,1,22,5.9794,-5.9794,5.9794,0,,0,,top1
2026-04-17,sh603021,sh603021,probe_d3_confirmed,试盘D3确认池,rule_strategy,probe_confirm_v1,1,81.9441,raw,swing,watch,观察,0,首次试盘后进入D3确认；D3 OIB继续为正；盘口承接强于抛压；位置还没顶到极限,试盘识别-三日确认,2026-04-20,8.0,caution,caution,谨慎,观察为主,56.1479,5日上涨占比56.5%；10日上涨占比64.8%；10日中位涨跌幅2.1%,3.865905615140952,5.034644124779564,35.2978,62.9037,56.5067,64.7742,41.6379,-0.5135,0.7092,0.6083,2.1034,-1.4316,27.6361,56.5476,46.8537,58.0782,33.0782,-0.8414,0.4074,-0.0773,1.0274,-2.7,37.037,65.8436,61.454,69.2308,49.9312,-0.3289,0.9022,1.072,3.0567,0.0,1,5,2.625,-7.625,-1.125,0,,0,9,2.625,-10.875,-10.875,1,收盘亏5%且最大浮亏8%,0,21,2.625,-19.25,-15.125,1,收盘亏5%且最大浮亏8%,0,,top1
2026-04-17,sz002565,sz002565,spark_opportunity_selector,星火机会模型 1.0,model,1.0,1,33.899007,raw,22d,candidate_buy,明日可买,1,22日冲高机会分靠前，突破结构强、L2主力净流入强、主动买入强、出货压力不高,星火机会模型,2026-04-20,18.96,caution,caution,谨慎,观察为主,56.1479,5日上涨占比56.5%；10日上涨占比64.8%；10日中位涨跌幅2.1%,3.865905615140952,5.034644124779564,35.2978,62.9037,56.5067,64.7742,41.6379,-0.5135,0.7092,0.6083,2.1034,-1.4316,27.6361,56.5476,46.8537,58.0782,33.0782,-0.8414,0.4074,-0.0773,1.0274,-2.7,37.037,65.8436,61.454,69.2308,49.9312,-0.3289,0.9022,1.072,3.0567,0.0,1,5,21.2553,-5.5907,4.4304,0,,1,10,21.2553,-5.5907,1.2658,0,,1,22,21.2553,-15.1899,-12.4473,1,收盘亏5%且最大浮亏8%,1,<35,top1
2026-04-17,sz000628,sz000628,spark_opportunity_selector,星火机会模型 1.0,model,1.0,2,33.555872,raw,22d,candidate_buy,明日可买,1,22日冲高机会分靠前，突破结构强、资金潜伏特征较强、L2主力净流入强、主动买入强,星火机会模型,2026-04-20,62.0,caution,caution,谨慎,观察为主,56.1479,5日上涨占比56.5%；10日上涨占比64.8%；10日中位涨跌幅2.1%,3.865905615140952,5.034644124779564,35.2978,62.9037,56.5067,64.7742,41.6379,-0.5135,0.7092,0.6083,2.1034,-1.4316,27.6361,56.5476,46.8537,58.0782,33.0782,-0.8414,0.4074,-0.0773,1.0274,-2.7,37.037,65.8436,61.454,69.2308,49.9312,-0.3289,0.9022,1.072,3.0567,0.0,1,5,6.2097,-5.9355,2.9194,0,,1,10,9.8548,-6.6129,6.629,0,,1,22,9.8548,-6.7742,-4.2258,0,,1,<35,top3
2026-04-17,sz002342,sz002342,spark_opportunity_selector,星火机会模型 1.0,model,1.0,3,33.441048,raw,22d,candidate_buy,明日可买,1,22日冲高机会分靠前，突破结构强、L2主力净流入强、主动买入强、出货压力不高,星火机会模型,2026-04-20,19.2,caution,caution,谨慎,观察为主,56.1479,5日上涨占比56.5%；10日上涨占比64.8%；10日中位涨跌幅2.1%,3.865905615140952,5.034644124779564,35.2978,62.9037,56.5067,64.7742,41.6379,-0.5135,0.7092,0.6083,2.1034,-1.4316,27.6361,56.5476,46.8537,58.0782,33.0782,-0.8414,0.4074,-0.0773,1.0274,-2.7,37.037,65.8436,61.454,69.2308,49.9312,-0.3289,0.9022,1.072,3.0567,0.0,1,5,11.5625,-5.6771,-0.7812,0,,1,10,11.5625,-8.9063,4.7396,1,最大浮亏8%,1,22,25.0,-35.625,-31.4063,1,收盘亏5%且最大浮亏8%,1,<35,top3
